ufn,fish_species,site_id,stom_proc_date,microscope_hours,stom_weight_full,stom_weight_empty,food_weight_raw,food_weight_corr,fullness_cat,fullness_mean,kingdom,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species,life_stage,sex,count,length_max,length_min,length_avg,digestion_state,prey_weight_raw,prey_weight_corr,size_class,subsample,comment,taxa_info,prey_info,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab,quality_level,fish_lab_qc_flag,fish_lab_qc_log,semsp_id,seine_id,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,lice_id_protocol_field,analysis_planned,fish_field_comments,fish_field_quality_flag,fish_field_quality_level,fish_field_quality_log,survey_id,set_number,set_type,lat,long,set_time,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,collection_protocol,seine_comments,seine_qc_log,survey_date,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,net_sets,secchi,ysi_bout,ctd_bout,zoop_bout,survey_type,survey_comments,year,yday
U5398,Pink,J07,2019-10-18,0.5,280.3,244.8,11.7,18.018,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Aetideidae,Aetideus,divergens,,,5,2,1.8,1.9,1,1.3,2.002,1 to 2,N,,Aetideus_divergens,Aetideus_divergens,2018-10-17,None,Present,12.3,108,111,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-1,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5398,Pink,J07,2019-10-18,0.5,280.3,244.8,11.7,18.018,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,,,,1,1.6,1.6,1.6,2,0.1,0.154,1 to 2,N,,Pseudocalanus,Pseudocalanus,2018-10-17,None,Present,12.3,108,111,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-1,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5398,Pink,J07,2019-10-18,0.5,280.3,244.8,11.7,18.018,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,4,3,2,2.5,3,3.2,4.928,2 to 5,N,,Calanoida,Calanoida,2018-10-17,None,Present,12.3,108,111,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-1,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5399,Pink,J07,2019-10-18,0.5,231.6,194.6,15.6,24.024,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,5,3.8,3.2,3.5,1,7.6,11.704,2 to 5,N,10 mm nematode outside stomach,Calanus_marshallae,Calanus_marshallae,2018-10-17,None,Present,12.9,111,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-6,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5399,Pink,J07,2019-10-18,0.5,231.6,194.6,15.6,24.024,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,5,3.5,3.2,3.35,2,4.1,6.314,2 to 5,N,,Calanus_marshallae,Calanus_marshallae,2018-10-17,None,Present,12.9,111,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-6,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5399,Pink,J07,2019-10-18,0.5,231.6,194.6,15.6,24.024,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,1,3,3,3,1,0.5,0.77,2 to 5,N,,Calanus_pacificus,Calanus_pacificus,2018-10-17,None,Present,12.9,111,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-6,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5399,Pink,J07,2019-10-18,0.5,231.6,194.6,15.6,24.024,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,4,2.6,2.3,2.45,2,2,3.08,2 to 5,N,,Calanus_pacificus,Calanus_pacificus,2018-10-17,None,Present,12.9,111,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-6,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5399,Pink,J07,2019-10-18,0.5,231.6,194.6,15.6,24.024,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Metridinidae,Metridia,,,,2,2.8,2.4,2.6,1,0.6,0.924,2 to 5,N,,Metridia,Metridia,2018-10-17,None,Present,12.9,111,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-6,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5399,Pink,J07,2019-10-18,0.5,231.6,194.6,15.6,24.024,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,2,2,1.3,1.65,2,0.3,0.462,2 to 5,N,,Calanoida,Calanoida,2018-10-17,None,Present,12.9,111,116,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-6,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5400,Pink,J07,2019-10-18,0.5,265.9,239.2,0.1,0.154,0%,0,Animalia,Arthropoda,Hexapoda,Insecta,,,,,,,,,,1,0.5,0.5,0.5,4,0,0,<1,N,,Insecta,Insecta,2018-10-17,None,Present,14.9,116,120,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-2,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5401,Pink,J07,2019-10-21,0.5,256.9,223.4,5.8,8.932,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,Harpacticidae,Harpacticus,,,,1,1.5,1.5,1.5,1,0.1,0.154,1 to 2,N,,Harpacticus,Harpacticus,2018-10-17,None,Present,13.7,114,118,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-9,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5401,Pink,J07,2019-10-21,0.5,256.9,223.4,5.8,8.932,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,2,3.2,3.2,3.2,2,1.2,1.848,2 to 5,N,,Calanus_marshallae,Calanus_marshallae,2018-10-17,None,Present,13.7,114,118,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-9,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5401,Pink,J07,2019-10-21,0.5,256.9,223.4,5.8,8.932,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,1,2.5,2.5,2.5,2,0.6,0.924,2 to 5,N,,Calanus_pacificus,Calanus_pacificus,2018-10-17,None,Present,13.7,114,118,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-9,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5401,Pink,J07,2019-10-21,0.5,256.9,223.4,5.8,8.932,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,,,,7,2.5,2,2.25,3,4.6,7.084,2 to 5,N,,Calanus,Calanus,2018-10-17,None,Present,13.7,114,118,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-9,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5402,Pink,J07,2019-10-21,0.5,249.9,249.9,0,0,0%,0,,,,,,,,,,Empty,,,,0,0,0,0,0,0,0,<1,N,,Empty,Empty,2018-10-17,None,Present,13.9,113,117,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-5,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5403,Pink,J07,2019-10-21,0.5,272.2,201.8,42.1,64.834,0-25%,12.5,Animalia,Annelida,,Polychaeta,,,,,,,,Nectochaete,,1,1.2,1.2,1.2,2,0.1,0.154,1 to 2,N,,Polychaeta,Polychaeta_Nectochaete,2018-10-17,None,Present,14.9,114,119,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-7,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5403,Pink,J07,2019-10-21,0.5,272.2,201.8,42.1,64.834,0-25%,12.5,Animalia,Arthropoda,Hexapoda,Insecta,,Diptera,,,,,,,,1,2.5,2.5,2.5,2,0.6,0.924,2 to 5,N,,Diptera,Diptera,2018-10-17,None,Present,14.9,114,119,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-7,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5403,Pink,J07,2019-10-21,0.5,272.2,201.8,42.1,64.834,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pontellidae,Epilabidocera,longipedata,,M,2,3.5,3.1,3.3,1,1.8,2.772,2 to 5,N,,Epilabidocera_longipedata,Epilabidocera_longipedata,2018-10-17,None,Present,14.9,114,119,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-7,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5403,Pink,J07,2019-10-21,0.5,272.2,201.8,42.1,64.834,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pontellidae,Epilabidocera,longipedata,,M,1,3,3,3,2,0.6,0.924,2 to 5,N,,Epilabidocera_longipedata,Epilabidocera_longipedata,2018-10-17,None,Present,14.9,114,119,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-7,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5403,Pink,J07,2019-10-21,0.5,272.2,201.8,42.1,64.834,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,7,3.9,3.2,3.55,1,6.9,10.626,2 to 5,N,,Calanus_marshallae,Calanus_marshallae,2018-10-17,None,Present,14.9,114,119,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-7,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5403,Pink,J07,2019-10-21,0.5,272.2,201.8,42.1,64.834,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,11,4.2,3.2,3.7,2,10.8,16.632,2 to 5,N,,Calanus_marshallae,Calanus_marshallae,2018-10-17,None,Present,14.9,114,119,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-7,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5403,Pink,J07,2019-10-21,0.5,272.2,201.8,42.1,64.834,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,3,3,2.5,2.75,1,2.4,3.696,2 to 5,N,,Calanus_pacificus,Calanus_pacificus,2018-10-17,None,Present,14.9,114,119,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-7,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5403,Pink,J07,2019-10-21,0.5,272.2,201.8,42.1,64.834,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,5,3,2.5,2.75,2,2.6,4.004,2 to 5,N,,Calanus_pacificus,Calanus_pacificus,2018-10-17,None,Present,14.9,114,119,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-7,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5403,Pink,J07,2019-10-21,0.5,272.2,201.8,42.1,64.834,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,12,2.7,2,2.35,3,11.9,18.326,2 to 5,N,,Calanoida,Calanoida,2018-10-17,None,Present,14.9,114,119,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-7,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5404,Pink,J07,2019-10-21,0.5,291.9,276.7,0.1,0.154,0%,0,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Aetideidae,Aetideus,divergens,,,1,2,2,2,1,0.1,0.154,1 to 2,N,,Aetideus_divergens,Aetideus_divergens,2018-10-17,None,Present,13.6,110,114,Did not take DNA sample,NA,KB,streamlined1_st,NA,NA,Technicianmr,NA,NA,2016-06-20-J07-PI-8,JE283N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE283,1,targeted,50.455728,-126.116461,2016-06-20 05:47:00 PDT,13,NA,NA,NA,yes,30,300,10,100,10,100,0,0,0,0,NA,NA,SEMSP,Morts due to being caught in net during pull up. :(,,2016-06-20,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,0,0,NA,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,172
U5171,Chum,J07,2019-10-21,3,570.6,313.3,147.5,227.15,50-75%,62.5,,,,,,,,,,Microplastic_fiber,,Object,,1,4,4,4,0,0.1,0.154,2 to 5,N,transparent fiber (no organic matter on this one but it was inside of food),Microplastic_fiber,Microplastic_fiber_Object,2018-10-01,None,Present,18.1,118,123,Did not take DNA sample,NA,EJ,streamlined1_st,NA,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2016-07-05-J07-CU-3,JE302N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE302,1,targeted,50.456886,-126.162647,2016-07-05 12:45:00 PDT,3,NA,NA,NA,yes,30,200,10,300,10,300,0,0,1,1,NA,NA,SEMSP,NA,,2016-07-05,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,25,1,5-10,N,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,187
U5171,Chum,J07,2019-10-21,3,570.6,313.3,147.5,227.15,50-75%,62.5,Animalia,Platyhelminthes,Rhabditophora,Trematoda,,,,,,,,Parasite,,1,0.9,0.9,0.9,0,0.1,0.154,<1,N,,Trematoda,Trematoda_Parasite,2018-10-01,None,Present,18.1,118,123,Did not take DNA sample,NA,EJ,streamlined1_st,NA,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2016-07-05-J07-CU-3,JE302N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE302,1,targeted,50.456886,-126.162647,2016-07-05 12:45:00 PDT,3,NA,NA,NA,yes,30,200,10,300,10,300,0,0,1,1,NA,NA,SEMSP,NA,,2016-07-05,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,25,1,5-10,N,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,187
U5171,Chum,J07,2019-10-21,3,570.6,313.3,147.5,227.15,50-75%,62.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,1,0.3,0.3,0.3,3,0.1,0.154,<1,N,,Euphausiidae,Euphausiidae_Furcilia,2018-10-01,None,Present,18.1,118,123,Did not take DNA sample,NA,EJ,streamlined1_st,NA,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),2016-07-05-J07-CU-3,JE302N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE302,1,targeted,50.456886,-126.162647,2016-07-05 12:45:00 PDT,3,NA,NA,NA,yes,30,200,10,300,10,300,0,0,1,1,NA,NA,SEMSP,NA,,2016-07-05,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,25,1,5-10,N,NA,NA,NA,1,12.5,1,NA,1,standard,NA,2016,187
