sampleID	site	location	region	date	depth	mesh	flowin	flowout	distance	duration	volume	vol.cor	sieve	fraction.proc	sizeclass	phylum	class	order	family	genus	species	plot.taxon.g	plot.taxon.d	plot.taxon	labID	stage	sex	length	count	totcount	abundance	lab.processor	processor.notes
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	<1	NA	NA	NA	NA	NA	NA	Other	Other	Other	Egg	NA	NA	<2	1	100	6.09	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	02-Jan	Arthropoda	Hexanauplia	Calanoida	Pontellidae	Epilabidocera	longipedata	Calanoid copepod	Epilabidocera	Epilabidocera	Eplabidocera longipedata		NA	<2	1	100	6.09	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	<1	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA	Other	Other	Other	Euphausiid egg	NA	NA	<2	507	50700	3089.18	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	<1	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA	Euphausiid	Euphausiidae	Euphausiidae	Euphausiid nauplius	nauplius	NA	<2	3	300	18.28	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	<1	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	NA	Cladoceran	Evadne	Evadne	Evadne	NA	NA	<2	7	700	42.65	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	<1	Mollusca	Gastropoda	NA	NA	NA	NA	Other	Gastropoda	Gastropoda	Gastropod veliger	veliger	NA	<2	1	100	6.09	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	02-Jan	Chordata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	NA	Larvacean	Larvacean	Larvacean	Oikopleura	NA	NA	<2	3	300	18.28	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	<1	Arthropoda	Maxillopoda	Cyclopoida	Oithonidae	Oithona	NA	Other	Oithona	Oithona	Oithona	NA	NA	<2	2	200	12.19	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	<1	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Podon	NA	Cladoceran	Podon	Podon	Podon	NA	NA	<2	1	100	6.09	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	02-Jan	Arthropoda	Maxillipoda	Calanoida	Clausocalanidae	Pseudocalanus	NA	Calanoid copepod	Pseudocalanus	Pseudocalanus	Pseudocalanus	NA	NA	<2	28	2800	170.61	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	05-Feb	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA	Calanoid copepod	Tortanus	Tortanus	Tortanus	NA	NA	2	1	100	6.09	Jihyun Kim	
JSPK1093	J07	JS	South	6/29/2015	0	250	371340	374247	78.11988912	NA	15.33102824	16.41211502	250	0.01	02-Jan	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA	Calanoid copepod	Tortanus	Tortanus	Tortanus copedite	NA	NA	<2	2	200	12.19	Jihyun Kim	
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	2000	1	5-10	Cnidaria	Hydrozoa	Leptomedusae	NA	NA	NA	Leuckartiara spp	NA	NA	7	1	1	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	2000	1	2-5	Arthropoda	Malacostraca	Decapoda	Porcellanidae	NA	NA	Porcellanidae	NA	NA	3.2	1	1	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	1000	1	2-5	Arthropoda	Maxillopoda	Calanoida	Calanidae	Calanus	marshallae	Calanus marshallae	NA	NA	3.65	8	8	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	1000	1	2-5	Arthropoda	Maxillopoda	Calanoida	Calanidae	Calanus	pacificus	Calanus pacificus	NA	NA	2.7	2	2	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	1000	1	2-5	Arthropoda	Hexanauplia	Calanoida	Pontellidae	Epilabidocera	longipedata	Epilabidocera longipedata	C5	NA	2.7	2	2	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	1000	1	2-5	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	Themisto	NA	Hyperiid (themisto)	NA	NA	3.5	3	3	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	1000	1	5-10	Cnidaria	Hydrozoa	Leptomedusae	NA	NA	NA	Leptomedusae	NA	NA	6.5	1	1	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	1000	1	2-5	Arthropoda	Malacostraca	Decapoda	Majidae	NA	NA	Majidae	NA	NA	3	1	1	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	1000	1	2-5	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	NA	Metridia	NA	NA	2.7	1	1	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	<1	Arthropoda	Maxillopoda	Calanoida	Acartiidae	Acartia	NA	Acartia	NA	NA	<2	380	19000	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	<1	Arthropoda	Maxillopoda	NA	NA	NA	NA	Barnacle nauplius	nauplius	NA	<2	51	2550	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	<1	Mollusca	Bivalvia	NA	NA	NA	NA	Bivalve veliger	veliger	NA	<2	1	50	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	<1	Bryozoa	NA	NA	NA	NA	NA	Bryozoa	NA	NA	<2	20	1000	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	1-2	Arthropoda	Maxillopoda	Calanoida	Calanidae	Calanus	pacificus	Calanus pacificus	<C5	NA	<2	1	50	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	1-2	Arthropoda	Maxillipoda	Calanoida	Centropagidae	Centropages	abdominalis	Centropages abdominalis	NA	F	<2	1	50	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	1-2	Arthropoda	Maxillipoda	Calanoida	Centropagidae	Centropages	abdominalis	Centropages abdominalis	<C5	NA	<2	1	50	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	<1	Arthropoda	Maxillipoda	NA	NA	NA	NA	Copepod nauplius	nauplius	NA	<2	9	450	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	<1	Arthropoda	Maxillipoda	Calanoida	NA	NA	NA	Copepodite	C1	NA	<2	3	150	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	<1	Arthropoda	Maxillopoda	Cyclopoida	Corycaeidae	Corycaeus	NA	Corycaeus	NA	NA	<2	2	100	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	<1	NA	NA	NA	NA	NA	NA	Egg (oily)	NA	NA	<2	237	11850	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	1-2	Arthropoda	Hexanauplia	Calanoida	Pontellidae	Epilabidocera	longipedata	Epilabidocera longipedata	<C5	NA	<2	2	100	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	1-2	Arthropoda	Hexanauplia	Calanoida	Pontellidae	Epilabidocera	longipedata	Epilabidocera longipedata	NA	NA	<2	1	50	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	<1	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA	Euphausiid calytopsis	NA	NA	<2	6	300	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	<1	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	NA	Evadne	NA	NA	<2	66	3300	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	<1	Cnidaria	Hydrozoa	Leptomedusae	NA	NA	NA	Leptomedusae	NA	NA	<2	2	100	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	1-2	Chordata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	NA	Oikopleura	NA	NA	<2	27	1350	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	<1	Arthropoda	Maxillopoda	Cyclopoida	Oithonidae	Oithona	NA	Oithona	NA	NA	<2	2	100	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	<1	Arthropoda	Maxillipoda	Calanoida	Paracalanidae	Paracalanus	NA	Paracalanus	NA	NA	<2	9	450	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	<1	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Podon	NA	Podon	NA	NA	<2	15	750	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	1-2	Arthropoda	Maxillipoda	Calanoida	Clausocalanidae	Pseudocalanus	NA	Pseudocalanus	NA	NA	<2	12	600	Andrea Le							
JSPK1031	J07	2015-06-02		250um		140239	145021		NA	25.79936958	250	0.02	1-2	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA	Tortanus	NA	M	<2	4	200	Andrea Le							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	<1	Arthropoda	Maxillopoda	Calanoida	Acartiidae	Acartia	NA	Acartia	NA	NA	<2	8	8	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	<1	Arthropoda	Maxillopoda	NA	NA	NA	NA	Barnacle nauplius	nauplius	NA	<2	3	3	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	1-2	Arthropoda	Malacostraca	Decapoda	Cancridae	NA	NA	Cancridae	megalopa	NA	<2	1	1	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	1-2	Arthropoda	Maxillipoda	Calanoida	Centropagidae	Centropages	abdominalis	Centropages abdominalis	NA	NA	<2	1	1	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	<1	Arthropoda	Maxillipoda	NA	NA	NA	NA	Copepod nauplius	nauplius	NA	<2	3	3	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	<1	Arthropoda	Maxillipoda	Calanoida	NA	NA	NA	Copepodite	C2	NA	<2	1	1	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	<1	Arthropoda	Maxillopoda	Cyclopoida	Corycaeidae	Corycaeus	NA	Corycaeus	NA	NA	<2	1	1	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	<1	Arthropoda	Maxillopoda	NA	NA	NA	NA	Cyprid	NA	NA	<2	2	2	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	<1	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA	Euphausiid egg	NA	NA	<2	215	215	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	<1	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA	Euphausiid nauplius	nauplius	NA	<2	1	1	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	<1	Mollusca	Gastropoda	NA	NA	NA	NA	Gastropod veliger	veliger	NA	<2	1	1	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	2-5	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Halitholus	NA	Halitholus	NA	NA	3.3	2	2	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	2-5	Cnidaria	Hydrozoa	Leptomedusae	NA	NA	NA	Leptomedusae	NA	NA	2.9	1	1	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	1-2	Arthropoda	Maxillipoda	Calanoida	Clausocalanidae	Pseudocalanus	NA	Pseudocalanus	NA	NA	<2	7	7	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	1-2	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA	Tortanus	NA	NA	<2	2	2	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	2000	1	<1	NA	NA	NA	NA	NA	NA	Trocophore	NA	NA	<2	2	2	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	<1	Arthropoda	Maxillopoda	Calanoida	Acartiidae	Acartia	NA	Acartia	NA	NA	<2	8	8	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	2-5	Arthropoda	Maxillopoda	Calanoida	Calanidae	Calanus	marshallae	Calanus marshallae	NA	NA	3.8	4	4	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	2-5	Arthropoda	Maxillopoda	Calanoida	Calanidae	Calanus	pacificus	Calanus pacificus	NA	NA	2.6	9	9	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	2-5	Arthropoda	Malacostraca	Decapoda	Callianassidae	NA	NA	Callianassidae zoea	zoea	NA	3.5	2	2	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	2-5	Arthropoda	Malacostraca	Decapoda	Cancridae	NA	NA	Cancridae	NA	NA	2.75	1	1	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	2-5	Arthropoda	Maxillipoda	Calanoida	Centropagidae	Centropages	abdominalis	Centropages abdominalis	NA	NA	2	2	2	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	2-5	Arthropoda	Malacostraca	Decapoda	NA	NA	NA	Decapoda	NA	NA	4.5	1	1	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	2-5	Arthropoda	Insecta	Diptera	NA	NA	NA	Diptera	NA	NA	<2	1	1	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	<1	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA	Euphausiid egg	NA	NA	<2	26	26	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	<1	NA	NA	NA	NA	NA	NA	Fish egg	NA	NA	<2	1	1	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	2-5	Arthropoda	Malacostraca	Decapoda	Hippolytidae			Hippolyhdae zoea	zoea	NA	3.25	2	2	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	2-5	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	Themisto	NA	Hyperiid (themisto)	NA	NA	2.7	7	7	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	2-10	Chordata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	NA	Oikopleura	NA	NA	4.75	12	12	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	1-2	Arthropoda	Maxillipoda	Calanoida	Clausocalanidae	Pseudocalanus	NA	Pseudocalanus	NA	NA	<2	6	6	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	2-5	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA	Tortanus	NA	NA	2.1	55	55	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	1000	1	<1	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA	Tortanus copedite	NA	NA	<2	1	1	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	<1	Arthropoda	Maxillopoda	Calanoida	Acartiidae	Acartia	NA	Acartia	NA	NA	<2	57	5700	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	<1	Arthropoda	Maxillopoda	NA	NA	NA	NA	Barnacle nauplius	nauplius	NA	<2	20	2000	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	<1	Bryozoa	NA	NA	NA	NA	NA	Bryozoa	NA	NA	<2	4	400	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	1-2	Arthropoda	Maxillipoda	Calanoida	Centropagidae	Centropages	abdominalis	Centropages abdominalis	NA	F	<2	1	100	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	2-5	Chaetognatha	NA	NA	NA	NA	NA	Chaetognath	NA	NA	2.5	2	200	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	<1	Arthropoda	Maxillipoda	NA	NA	NA	NA	Copepod nauplius	nauplius	NA	<2	10	1000	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	<1	Arthropoda	Maxillopoda	Cyclopoida	Corycaeidae	Corycaeus	NA	Corycaeus	NA	NA	<2	2	200	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	<1	NA	NA	NA	NA	NA	NA	Egg	NA	NA	<2	1	100	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	1-2	Arthropoda	Hexanauplia	Calanoida	Pontellidae	Epilabidocera	longipedata	Eplabidocera longipedata		NA	<2	1	100	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	<1	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA	Euphausiid egg	NA	NA	<2	507	50700	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	<1	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA	Euphausiid nauplius	nauplius	NA	<2	3	300	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	<1	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	NA	Evadne	NA	NA	<2	7	700	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	<1	Mollusca	Gastropoda	NA	NA	NA	NA	Gastropod veliger	veliger	NA	<2	1	100	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	1-2	Chordata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	NA	Oikopleura	NA	NA	<2	3	300	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	<1	Arthropoda	Maxillopoda	Cyclopoida	Oithonidae	Oithona	NA	Oithona	NA	NA	<2	2	200	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	<1	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Podon	NA	Podon	NA	NA	<2	1	100	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	1-2	Arthropoda	Maxillipoda	Calanoida	Clausocalanidae	Pseudocalanus	NA	Pseudocalanus	NA	NA	<2	28	2800	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	2-5	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA	Tortanus	NA	NA	2	1	100	Jihyun Kim							
JSPK1093	J07	2015-06-29		250um		371340	374247		NA	16.41211502	250	0.01	<1	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA	Tortanus copedite	NA	NA	<2	2	200	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	2000	1	1-2	Arthropoda	Maxillopoda	Calanoida	Calanidae	Calanus	marshallae	Calanus marshallae	NA	NA	<2	1	1	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	2000	1	2-5	Arthropoda	Malacostraca	Decapoda	Cancridae	NA	NA	Cancridae megalopa	NA	NA	5.1	2	2	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	2000	1	2-5	Arthropoda	Malacostraca	Decapoda	Cancridae	NA	NA	Cancridae zoea	zoea	NA	<2	9	9	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	2000	1	1-2	Arthropoda	Maxillipoda	Calanoida	Centropagidae	Centropages	abdominalis	Centropages abdominalis	NA	NA	<2	1	1	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	2000	1	>10	Chaetognatha	NA	NA	NA	NA	NA	Chaetognath	NA	NA	19.8	5	5	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	2000	1	2-5	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	Clytia	NA	Clytia	NA	NA	<2	1	1	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	2000	1	1-2	Arthropoda	Maxillopoda	Cyclopoida	Corycaeidae	Corycaeus	NA	Corycaeus	NA	NA	<2	61	61	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	2000	1	2-5	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Ctenophora	NA	Ctenophore	NA	NA	4.95	2	2	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	2000	1	2-5	Arthropoda	Hexanauplia	Calanoida	Pontellidae	Epilabidocera	longipedata	Epilabidocera longipedata	NA	NA	3.566666667	3	3	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	2000	1	2-5	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	NA	NA	Pinnotheridae	zoea	NA	<2	3	3	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	2000	1	>10	Chordata	Actinopterygii	Pleuronectiformes	Pleuronectidae	NA	NA	Pleuronectidae (fish)	larvae	NA	15.8	1	1	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	2000	1	1-2	Cnidaria	Hydrozoa	Siphonophora	NA	NA	NA	Siphonophore	NA	NA	<2	1	1	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	2000	1	1-2	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA	Tortanus	NA	NA	<2	6	6	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	1000	0.5	2-5	Arthropoda	Maxillopoda	Calanoida	Calanidae	Calanus	marshallae	Calanus marshallae	NA	NA	<2	128	256	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	1000	0.5	2-5	Arthropoda	Maxillopoda	Calanoida	Calanidae	Calanus	pacificus	Calanus pacificus	NA	NA	<2	96	192	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	1000	0.5	2-5	Arthropoda	Malacostraca	Decapoda	Cancridae	NA	NA	Cancridae megalopa	NA	NA	4.1	1	2	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	1000	0.5	2-5	Arthropoda	Malacostraca	Decapoda	Cancridae	NA	NA	Cancridae zoea	NA	NA	<2	11	22	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	1000	0.5	2-5	Arthropoda	Maxillipoda	Calanoida	Centropagidae	Centropages	abdominalis	Centropages abdominalis	NA	NA	<2	1	2	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	1000	0.5	>10	Chaetognatha	NA	NA	NA	NA	NA	chaetognath	NA	NA	23	1	2	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	1000	0.5	2-5	Arthropoda	Hexanauplia	Calanoida	Pontellidae	Epilabidocera	longipedata	Epilabidocera longipedata	NA	NA	<2	61	122	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	1000	0.5	2-5	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	NA	NA	Euphausiid furcilia larvae	NA	NA	<2	4	8	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	1000	0.5	2-5	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	Fabia	subquadrata	Fabia subquadrata zoea	zoea	NA	<2	1	2	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	1000	0.5	1-2	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA	Tortanus	NA	NA	<2	11	22	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	250	0.03	1-2	Arthropoda	Maxillopoda	Calanoida	Acartiidae	Acartia	NA	Acartia	NA	NA	<2	45	1500	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	250	0.03	1-2	Arthropoda	Hexanauplia	Calanoida	Aetideidae	Aetidius	diveregns	Aetidius divergens	NA	NA	<2	1	33.33333333	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	250	0.03	<1	Arthropoda	Maxillopoda	NA	NA	NA	NA	Barnacle nauplius	nauplius	NA	<2	6	200	Jihyun Kim							
JSPK1118	J02	2016-06-09		250um		647476	650902		0:02:29	19.68846728	250	0.03	1-2	Arthropoda	Maxillopoda	Calanoida	Calanidae	Calanus	NA	Calanus copedite	NA	NA	<2	17	566.6666667	Jihyun Kim							
