ufn,vfid,semsp_id,fish_species,sample_site,sample_date,year,date_processed.x,microscope_hours,analysis,stomach_weight_full,stomach_weight_empty,calculated_stomach_weight,bolus_weight,visual_gfi,summed_content_weight,taxa_group,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species.x,life_stage,taxa_detail_calc,taxa_detail_manual,sex,prey_abund,max_length,min_length,digestion_state,prey_weight,relative_biomass,size_class,overnight,subsample,comments.x,project,action,seine_id,date,work_area,survey,site_id,jsp_survey_id,species.y,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,date_processed.y,cwt,adipose,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,analysis_planned,dissection_status,lice_collection_protocol,lice_id_protocol,analyzing_lab,quality_level,comments.y,quality_log,sampling_week,gather_long,gather_lat,set_time,pk,set_number,set_type,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,preservation_status,collection_protocol,seine_notes
U2979,2,2016-06-14-D09-CU-10,Chum,D09,2016-06-14,2016,2018-07-23,3,Spatial,206.3,147.5,58.8,5.8,0-25%,6.9,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,calanus marshallae,NA,3,3.6,3.5,1,2.2,31.88405797,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,8.5,95,99,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U2979,2,2016-06-14-D09-CU-10,Chum,D09,2016-06-14,2016,2018-07-23,3,Spatial,206.3,147.5,58.8,5.8,0-25%,6.9,Hyperiids,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,pacifica,NA,Themisto_pacifica,themisto pacifica,NA,1,2.6,2.6,1,0.6,8.695652174,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,8.5,95,99,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U2979,2,2016-06-14-D09-CU-10,Chum,D09,2016-06-14,2016,2018-07-23,3,Spatial,206.3,147.5,58.8,5.8,0-25%,6.9,Euphausiid_Larvae,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,furcilia,NA,1,2.3,2.3,1,0.1,1.449275362,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,8.5,95,99,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U2979,2,2016-06-14-D09-CU-10,Chum,D09,2016-06-14,2016,2018-07-23,3,Spatial,206.3,147.5,58.8,5.8,0-25%,6.9,Euphausiid_Larvae,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Calyptopis,Euphausiidae_Calyptopis,calyptopes,NA,1,0.7,0.7,2,0.1,1.449275362,<1,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,8.5,95,99,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U2979,2,2016-06-14-D09-CU-10,Chum,D09,2016-06-14,2016,2018-07-23,3,Spatial,206.3,147.5,58.8,5.8,0-25%,6.9,Anomurans,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Anomura,Porcellanidae,NA,NA,Zoea,Porcellanidae_Zoea,porcellanidae zoea,NA,1,3.9,3.9,2,0.1,1.449275362,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,8.5,95,99,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U2979,2,2016-06-14-D09-CU-10,Chum,D09,2016-06-14,2016,2018-07-23,3,Spatial,206.3,147.5,58.8,5.8,0-25%,6.9,Larvaceans,Chordata,Tunicata,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,NA,Oikopleura,oikopleura,NA,41,3.4,2,2,2.5,36.23188406,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,8.5,95,99,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U2979,2,2016-06-14-D09-CU-10,Chum,D09,2016-06-14,2016,2018-07-23,3,Spatial,206.3,147.5,58.8,5.8,0-25%,6.9,Digested,NA,NA,NA,NA,NA,NA,NA,NA,Digested_food,NA,NA,Digested_food,Digested_food,NA,1,1.2,0.3,4,1,14.49275362,1 to 2,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,8.5,95,99,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Fish,Chordata,Verbrata,Actinopterygii,NA,NA,NA,NA,NA,NA,NA,Larvae,Actinopterygii_Larvae,fish larvae,NA,3,4.4,1.6,2,2.2,2.528735632,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Algae,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,NA,NA,NA,NA,NA,NA,NA,Coscinodiscophycidae,diatoms,NA,1,0.3,0.3,1,0.1,0.114942529,<1,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Barnacle_Cyprids,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,NA,NA,NA,Cyprid,Balanomorpha_Cyprid,barnacle cyprid,NA,1,0.5,0.5,2,0.1,0.114942529,<1,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Euphausiid_Larvae,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,furcilia,NA,1,4.7,4.7,1,0.6,0.689655172,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Gammarids,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,NA,NA,NA,NA,NA,Senticaudata,gammarid,NA,1,4.3,4.3,2,3,3.448275862,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Cyclopoids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,NA,Corycaeidae,Ditrichocorycaeus,anglicus,NA,Ditrichocorycaeus_anglicus,corycaeus anglicus,NA,1,1,1,1,0.1,0.114942529,<1,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Cyclopoids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,NA,Corycaeidae,Ditrichocorycaeus,anglicus,NA,Ditrichocorycaeus_anglicus,corycaeus anglicus,NA,1,0.5,0.5,2,0.1,0.114942529,<1,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Calanoids_Small,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Clausocalanidae,Pseudocalanus,NA,NA,Pseudocalanus,pseudocalanus,NA,1,1.3,1.3,1,0.1,0.114942529,1 to 2,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,calanoids large,NA,1,1.9,1.9,2,0.1,0.114942529,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,calanus pacificus,NA,4,3,2.5,1,2.9,3.333333333,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,calanus marshallae,NA,3,3.7,3.2,1,2.9,3.333333333,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,calanoids large,NA,8,2.9,2.4,2,5.8,6.666666667,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Larvaceans,Chordata,Tunicata,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,NA,Oikopleura,oikopleura,NA,235,3.1,2,2,27.4,31.49425287,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Euphausiids,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,NA,Euphausiidae,euphausiids,NA,1,1.7,1.6,3,1,1.149425287,1 to 2,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3328,3,2016-06-14-D09-CU-2,Chum,D09,2016-06-14,2016,2018-07-24,5,Spatial,287.4,185.6,101.8,51.9,25-50%,87,Digested,NA,NA,NA,NA,NA,NA,NA,NA,Digested_food,NA,NA,Digested_food,Digested_food,NA,1,3.5,1,4,40.6,46.66666667,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-05,NONE,PRESENT,10.2,99,104,NA,NA,NA,JG,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3503,4,2016-06-14-D09-CU-3,Chum,D09,2016-06-14,2016,2018-07-25,2,Spatial,185.4,45.5,139.9,2.5,0-25%,4.4,Barnacle_Cyprids,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,Balanidae,Balanus,glandula,Cyprid,Balanus_glandula_Cyprid,balanus glandula cyprid,NA,1,0.8,0.8,1,0.1,2.272727273,<1,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-06,NONE,PRESENT,8.5,95,100,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
U3503,4,2016-06-14-D09-CU-3,Chum,D09,2016-06-14,2016,2018-07-25,2,Spatial,185.4,45.5,139.9,2.5,0-25%,4.4,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,calanus marshallae,NA,1,3.2,3.2,2,0.6,13.63636364,2 to 5,N,N,NA,JSP,NA,DE322N1,2016-06-14,QUADRA,DI_C,D09,DE322,CU,NA,NA,NA,NA,NA,NA,2017-02-06,NONE,PRESENT,8.5,95,100,NA,NA,NA,BMM,IRREGULAR WORK-UP,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,16-Jun,-125.332605,50.307203,14:20:00,170,1,TARGETED,3,NA,NA,NA,TRUE,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,1: 3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N; 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed; no fish in net. 3) 07:40 @ western mooring. No surface activity observed; no fish.
