ufn,fish_species,stom_proc_date,food_weight_raw,food_weight_corr,fullness_cat,fullness_mean,kingdom,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species,life_stage,taxa_detail_calc,sex,count,length_max,length_min,length_ave,digestion_state,prey_weight_raw,prey_weight_corr,size_class,subsample,comment,processor
U1423,Sockeye,NA,116.1,178.79,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,4,3.1,3,NA,2,1.8,2.772,2-5,NA,NA,SJ
U1423,Sockeye,NA,116.1,178.79,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,6,3.1,3,NA,3,2.3,3.542,2-5,NA,NA,SJ
U1423,Sockeye,NA,116.1,178.79,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,15,3.1,3,NA,4,4.6,7.084,2-5,NA,NA,SJ
U1423,Sockeye,NA,116.1,178.79,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,6,3.2,3.2,NA,1,6.7,10.318,2-5,NA,NA,SJ
U1423,Sockeye,NA,116.1,178.79,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Neocalanus,plumchrus,NA,NA,NA,2,4.9,4.3,NA,1,3.1,4.774,2-5,NA,NA,SJ
U1423,Sockeye,NA,116.1,178.79,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Neocalanus,plumchrus,NA,NA,NA,1,4.9,4.3,NA,2,1.6,2.464,2-5,NA,NA,SJ
U1423,Sockeye,NA,116.1,178.79,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,15,3.75,3.25,NA,2,12.1,18.634,2-5,NA,NA,SJ
U1423,Sockeye,NA,116.1,178.79,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,12,3.75,3.25,NA,3,6.9,10.626,2-5,NA,NA,SJ
U1423,Sockeye,NA,116.1,178.79,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,4,17,26.18,2-5,NA,NA,SJ
U1423,Sockeye,NA,116.1,178.79,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,21,3.75,3.25,NA,4,11.4,17.556,2-5,NA,NA,SJ
U1423,Sockeye,NA,116.1,178.79,51-75,62.5,Animalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,32.6,50.204,NA,NA,NA,SJ
U1424,Sockeye,NA,5.8,8.93,1-25,12.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,3,3.7,3.7,NA,2,2,3.08,2-5,NA,NA,SJ
U1424,Sockeye,NA,5.8,8.93,1-25,12.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,1,3.1,3.1,NA,1,0.4,0.616,2-5,NA,NA,SJ
U1424,Sockeye,NA,5.8,8.93,1-25,12.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,3,3.7,3.7,NA,3,1.9,2.926,2-5,NA,NA,SJ
U1424,Sockeye,NA,5.8,8.93,1-25,12.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,1,3.7,3.7,NA,4,0.7,1.078,2-5,NA,NA,SJ
U1424,Sockeye,NA,5.8,8.93,1-25,12.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,1,2.5,2.5,NA,1,0.1,0.154,2-5,NA,NA,SJ
U1424,Sockeye,NA,5.8,8.93,1-25,12.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,1,2.5,2.5,NA,2,0.1,0.154,2-5,NA,NA,SJ
U1424,Sockeye,NA,5.8,8.93,1-25,12.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Clausocalanidae,Pseudocalanus,NA,NA,NA,NA,1,1.75,1.75,NA,1,0.05,0.077,1-2,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,6,4,3.2,NA,1,5,7.7,2-5,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,4,4,3.2,NA,2,2.9,4.466,2-5,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,25,4,3.2,NA,3,14.1,21.714,2-5,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,11,4,3.2,NA,4,5.5,8.47,2-5,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,7,3.2,2.6,NA,1,2,3.08,2-5,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,17,3.2,2.6,NA,2,4.8,7.392,2-5,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,34,3.2,2.6,NA,3,8.4,12.936,2-5,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,11,3.2,2.6,NA,4,2.3,3.542,2-5,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Malacostraca,NA,Amphipoda,NA,Physocephelata,Hyperiidae,NA,NA,NA,NA,NA,1,NA,NA,NA,4,0.1,0.154,2-5,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,3,3.1,2.5,NA,1,1.1,1.694,2-5,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,3,3.1,3,NA,3,1.2,1.848,2-5,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,4,3.1,3,NA,4,0.8,1.232,2-5,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Malacostraca,NA,Decapoda,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,0.1,0.154,2-5,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Clausocalanidae,Pseudocalanus,NA,NA,NA,NA,1,1.75,1.75,NA,1,0.05,0.077,1-2,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,NA,NA,NA,NA,NA,NA,3,1.75,1.75,NA,4,0.05,0.077,1-2,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Eucalanidae,Eucalanus,NA,NA,NA,NA,3,5.5,5,NA,4,2,3.08,5-10,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,4,12.1,18.634,2-5,NA,NA,SJ
U1441,Sockeye,NA,88.3,135.98,51-75,62.5,Animalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,28.8,44.352,NA,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,7,4,3.4,NA,1,5.8,8.932,2-5,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,4,4,3.4,NA,2,3.7,5.698,2-5,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,3,4,3.4,NA,3,2.7,4.158,2-5,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,5,4,3.4,NA,4,1.7,2.618,2-5,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Chordata,NA,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,NA,NA,NA,2,1.5,1.25,1.375,4,0.1,0.154,5-10,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,1,3,3,NA,1,0.5,0.77,2-5,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,2,3,3,NA,2,1,1.54,2-5,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,1,3,3,NA,3,0.3,0.462,2-5,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Clausocalanidae,Pseudocalanus,NA,NA,NA,NA,1,1.55,1.55,NA,2,0.01,0.0154,1-2,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Arthropoda,NA,Malacostraca,NA,Decapoda,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,0.01,0.0154,2-5,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,9,2.6,2,NA,2,2.8,4.312,2-5,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,8,2.6,2,NA,3,3,4.62,2-5,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,3,2.6,2,NA,4,0.7,1.078,2-5,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Eucalanidae,Eucalanus,NA,NA,NA,NA,1,4.5,4.5,NA,4,1,1.54,2-5,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,1.1,1.694,2-5,NA,NA,SJ
U2091,Sockeye,NA,25.7,39.58,26-50,37.5,Animalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3.9,6.006,NA,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,9,3.9,3.3,NA,1,6.5,10.01,2-5,NA,"stomach was open in vial, although no contents seen in vial, some may have been missing from sample",SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,3,4.2,3.2,NA,2,3,4.62,2-5,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,1,4.2,3.2,NA,3,0.5,0.77,2-5,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,2,4.2,3.2,NA,4,0.2,0.308,2-5,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Cyclopoida,NA,NA,Corycaeidae,Corycaeus,NA,NA,NA,NA,1,NA,NA,NA,4,0.01,0.0154,<1,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,3,3,2.2,NA,1,1.3,2.002,2-5,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,11,3,2.2,NA,2,3.6,5.544,2-5,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,10,3,2.2,NA,3,2.2,3.388,2-5,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,9,3,2.2,NA,4,2.2,3.388,2-5,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,4,3.4,5.236,2-5,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Clausocalanidae,Pseudocalanus,NA,NA,NA,NA,1,1.8,1.8,NA,1,0.05,0.077,1-2,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Clausocalanidae,Pseudocalanus,NA,NA,NA,NA,1,1.8,1.8,NA,3,0.01,0.0154,1-2,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Eucalanidae,Eucalanus,NA,NA,NA,NA,2,5.5,5.5,NA,4,3,4.62,5-10,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,2,3,3,NA,1,0.8,1.232,2-5,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,3,3,3,NA,2,1.1,1.694,2-5,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1.5,NA,4,0.3,0.462,1-2,NA,NA,SJ
U2092,Sockeye,NA,30.5,46.97,26-50,37.5,Animalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2.6,4.004,NA,NA,NA,SJ
U2093,Sockeye,NA,9,13.86,1-25,12.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,2,3.8,3.2,NA,1,2.2,3.388,2-5,NA,NA,SJ
U2093,Sockeye,NA,9,13.86,1-25,12.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,5,4,3.2,NA,2,4.6,7.084,2-5,NA,NA,SJ
U2093,Sockeye,NA,9,13.86,1-25,12.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,1,4,3.2,NA,3,1.3,2.002,2-5,NA,NA,SJ
U2093,Sockeye,NA,9,13.86,1-25,12.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,3,4,3.2,NA,4,1.7,2.618,2-5,NA,NA,SJ
U2093,Sockeye,NA,9,13.86,1-25,12.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,1,3.1,3.1,NA,1,0.8,1.232,2-5,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,4,3.7,3.3,NA,1,3.6,5.544,2-5,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,9,3.7,3.3,NA,2,6.5,10.01,2-5,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,3,3.7,3.3,NA,3,3.4,5.236,2-5,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,1,3.7,3.3,NA,4,0.6,0.924,2-5,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,1,3.2,3.2,NA,1,0.8,1.232,2-5,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,1,3,3,NA,2,0.6,0.924,2-5,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,7,3,3,NA,3,3,4.62,2-5,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Metridinidae,Metridia,NA,NA,NA,NA,2,3,3,NA,2,0.7,1.078,2-5,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,Arthropoda,NA,Insecta,NA,Diptera,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,0.01,0.0154,2-5,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,Arthropoda,NA,Malacostraca,NA,Decapoda,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,4,3.1,4.774,2-5,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,Arthropoda,NA,Malacostraca,NA,Amphipoda,NA,Physocephelata,Hyperiidae,NA,NA,NA,NA,NA,1,NA,NA,NA,4,0.6,0.924,2-5,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1.8,NA,3,0.05,0.077,1-2,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,Chordata,NA,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,NA,NA,NA,1,1.6,1.6,1.6,4,0.05,0.077,5-10,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,1,1.54,2-5,NA,NA,SJ
U2094,Sockeye,NA,26.1,40.19,26-50,37.5,Animalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.3,8.162,NA,NA,NA,SJ
U2095,Sockeye,NA,19,29.26,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,2,3.6,3.3,NA,1,1.6,2.464,2-5,NA,NA,SJ
U2095,Sockeye,NA,19,29.26,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,4,3.7,3.3,NA,2,3.8,5.852,2-5,NA,NA,SJ
U2095,Sockeye,NA,19,29.26,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,7,3.7,3.3,NA,3,6.6,10.164,2-5,NA,NA,SJ
U2095,Sockeye,NA,19,29.26,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,NA,NA,8,3.7,3.3,NA,4,3.8,5.852,2-5,NA,NA,SJ
U2095,Sockeye,NA,19,29.26,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,1,3,3,NA,1,0.5,0.77,2-5,NA,NA,SJ
U2095,Sockeye,NA,19,29.26,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,3,2.8,2.5,NA,3,0.9,1.386,2-5,NA,NA,SJ
U2095,Sockeye,NA,19,29.26,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Aetideidae,Aetideus,divergens,NA,NA,NA,1,1.55,1.55,NA,2,0.05,0.077,1-2,NA,NA,SJ
U2095,Sockeye,NA,19,29.26,26-50,37.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,NA,NA,1,2.8,2.5,NA,4,0.4,0.616,2-5,NA,NA,SJ
U2095,Sockeye,NA,19,29.26,26-50,37.5,Animalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.1,0.154,NA,NA,NA,SJ
U244,Sockeye,2017-07-03,122.2,188.19,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.43,0.43,NA,1,0.01,0.0154,<1,NA,NA,SJ
U244,Sockeye,2017-07-03,122.2,188.19,51-75,62.5,Animalia,Arthropoda,NA,Malacostraca,NA,Decapoda,NA,Brachyura,NA,NA,NA,megalopa,NA,NA,1,2.71,2.71,NA,3,1.8,2.772,2-5,NA,NA,SJ
U244,Sockeye,2017-07-03,122.2,188.19,51-75,62.5,Animalia,Arthropoda,NA,Maxillopoda,NA,Calanoida,NA,NA,NA,NA,NA,NA,NA,NA,1,2.7,2.7,NA,4,0.1,0.154,2-5,NA,NA,SJ
U244,Sockeye,2017-07-03,122.2,188.19,51-75,62.5,Animalia,Arthropoda,NA,Malacostraca,NA,Decapoda,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,0.01,0.0154,2-5,NA,NA,SJ
U244,Sockeye,2017-07-03,122.2,188.19,51-75,62.5,Animalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,42,64.68,NA,NA,NA,SJ
U244,Sockeye,2017-07-03,122.2,188.19,51-75,62.5,Animalia,Arthropoda,NA,Malacostraca,NA,Decapoda,NA,Brachyura,Grapsidae,NA,NA,NA,NA,NA,1,2.89,2.89,NA,3,0.9,1.386,2-5,NA,NA,SJ
U244,Sockeye,2017-07-03,122.2,188.19,51-75,62.5,Animalia,Arthropoda,NA,Malacostraca,NA,Decapoda,NA,Brachyura,Grapsidae,NA,NA,NA,NA,NA,1,1.83,1.83,NA,3,0.01,0.0154,1-2,NA,NA,SJ
U244,Sockeye,2017-07-03,122.2,188.19,51-75,62.5,Animalia,Arthropoda,NA,Malacostraca,NA,Amphipoda,NA,Physocephelata,Hyperiidae,NA,NA,NA,NA,NA,1,6.26,6.26,NA,4,2.5,3.85,5-10,NA,NA,SJ
U244,Sockeye,2017-07-03,122.2,188.19,51-75,62.5,Animalia,Arthropoda,NA,Malacostraca,NA,Amphipoda,NA,Physocephelata,Hyperiidae,NA,NA,NA,NA,NA,1,3.24,3.24,NA,3,1.2,1.848,2-5,NA,NA,SJ
U244,Sockeye,2017-07-03,122.2,188.19,51-75,62.5,Animalia,Chordata,NA,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,Mature,NA,NA,198,0.84,0.62,0.73,2,17.1,26.334,2-5,NA,NA,SJ
U244,Sockeye,2017-07-03,122.2,188.19,51-75,62.5,Animalia,Chordata,NA,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,Immature,NA,NA,288,0.84,0.62,0.73,3,22.3,34.342,2-5,NA,NA,SJ
